0,1,2,3
"[('33', '30', {'Sign': 1.0}), ('33', '7565', {'Sign': 1.0}), ('30', '7565', {'Sign': -1.0})]",X,"('30', '33', '7565')",0
"[('33', '19', {'Sign': 1.0}), ('33', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '33', '19')",1
"[('33', '244', {'Sign': 1.0}), ('33', '30', {'Sign': 1.0}), ('30', '244', {'Sign': 1.0})]",X,"('30', '33', '244')",1
"[('33', '30', {'Sign': 1.0}), ('33', '43', {'Sign': 1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '33', '43')",1
"[('1513', '30', {'Sign': 1.0}), ('1513', '33', {'Sign': 1.0}), ('33', '30', {'Sign': 1.0})]",X,"('30', '33', '1513')",1
"[('228', '30', {'Sign': 1.0}), ('228', '33', {'Sign': 1.0}), ('33', '30', {'Sign': 1.0})]",X,"('30', '33', '228')",1
"[('33', '111', {'Sign': 1.0}), ('33', '30', {'Sign': 1.0}), ('30', '111', {'Sign': 1.0})]",X,"('30', '33', '111')",1
"[('33', '136', {'Sign': 1.0}), ('33', '30', {'Sign': 1.0}), ('30', '136', {'Sign': 1.0})]",X,"('30', '33', '136')",1
"[('33', '30', {'Sign': 1.0}), ('33', '431', {'Sign': 1.0}), ('30', '431', {'Sign': 1.0})]",X,"('30', '33', '431')",1
"[('33', '30', {'Sign': 1.0}), ('33', '703', {'Sign': 1.0}), ('30', '703', {'Sign': 1.0})]",X,"('30', '33', '703')",1
"[('30', '21', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0}), ('21', '41', {'Sign': 1.0})]",X,"('30', '41', '21')",1
"[('6', '30', {'Sign': 1.0}), ('6', '41', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0})]",X,"('30', '41', '6')",1
"[('7', '30', {'Sign': 1.0}), ('7', '41', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0})]",X,"('30', '41', '7')",1
"[('7565', '30', {'Sign': -1.0}), ('7565', '41', {'Sign': -1.0}), ('30', '41', {'Sign': 1.0})]",X,"('30', '41', '7565')",1
"[('5342', '30', {'Sign': 1.0}), ('5342', '41', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0})]",X,"('30', '41', '5342')",1
"[('47', '30', {'Sign': 1.0}), ('47', '41', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0})]",X,"('30', '41', '47')",1
"[('30', '278', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0}), ('278', '41', {'Sign': 1.0})]",X,"('30', '41', '278')",1
"[('30', '136', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0}), ('136', '41', {'Sign': 1.0})]",X,"('30', '41', '136')",1
"[('30', '266', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0}), ('41', '266', {'Sign': 1.0})]",X,"('30', '41', '266')",1
"[('876', '30', {'Sign': 1.0}), ('876', '41', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0})]",X,"('30', '41', '876')",1
"[('30', '2972', {'Sign': 1.0}), ('30', '41', {'Sign': 1.0}), ('2972', '41', {'Sign': 1.0})]",X,"('30', '41', '2972')",1
"[('8', '30', {'Sign': 1.0}), ('8', '487', {'Sign': 1.0}), ('30', '487', {'Sign': 1.0})]",X,"('30', '487', '8')",1
"[('47', '30', {'Sign': 1.0}), ('47', '487', {'Sign': 1.0}), ('30', '487', {'Sign': 1.0})]",X,"('30', '487', '47')",1
"[('30', '43', {'Sign': 1.0}), ('30', '487', {'Sign': 1.0}), ('43', '487', {'Sign': 1.0})]",X,"('30', '487', '43')",1
"[('56', '30', {'Sign': 1.0}), ('56', '7595', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '56', '7595')",0
"[('56', '30', {'Sign': 1.0}), ('56', '6', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0})]",X,"('30', '56', '6')",1
"[('56', '30', {'Sign': 1.0}), ('56', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '56', '36')",1
"[('56', '27', {'Sign': 1.0}), ('56', '30', {'Sign': 1.0}), ('30', '27', {'Sign': 1.0})]",X,"('30', '56', '27')",1
"[('56', '244', {'Sign': 1.0}), ('56', '30', {'Sign': 1.0}), ('30', '244', {'Sign': 1.0})]",X,"('30', '56', '244')",1
"[('56', '197', {'Sign': 1.0}), ('56', '30', {'Sign': 1.0}), ('30', '197', {'Sign': 1.0})]",X,"('30', '56', '197')",1
"[('56', '30', {'Sign': 1.0}), ('56', '53', {'Sign': 1.0}), ('30', '53', {'Sign': 1.0})]",X,"('30', '56', '53')",1
"[('56', '227', {'Sign': 1.0}), ('56', '30', {'Sign': 1.0}), ('30', '227', {'Sign': 1.0})]",X,"('30', '56', '227')",1
"[('56', '1346', {'Sign': 1.0}), ('56', '30', {'Sign': 1.0}), ('30', '1346', {'Sign': 1.0})]",X,"('30', '56', '1346')",1
"[('56', '30', {'Sign': 1.0}), ('56', '431', {'Sign': 1.0}), ('30', '431', {'Sign': 1.0})]",X,"('30', '56', '431')",1
"[('8', '30', {'Sign': 1.0}), ('8', '7595', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '8')",0
"[('7', '30', {'Sign': 1.0}), ('7', '7595', {'Sign': -1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '7')",1
"[('30', '7595', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0}), ('7595', '7604', {'Sign': -1.0})]",X,"('30', '7595', '7604')",0
"[('30', '27', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0}), ('7595', '27', {'Sign': 1.0})]",X,"('30', '7595', '27')",0
"[('5342', '30', {'Sign': 1.0}), ('5342', '7595', {'Sign': -1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '5342')",1
"[('30', '244', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0}), ('7595', '244', {'Sign': 1.0})]",X,"('30', '7595', '244')",0
"[('207', '30', {'Sign': 1.0}), ('207', '7595', {'Sign': -1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '207')",1
"[('53', '30', {'Sign': 1.0}), ('53', '7595', {'Sign': -1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '53')",1
"[('30', '1691', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0}), ('7595', '1691', {'Sign': -1.0})]",X,"('30', '7595', '1691')",1
"[('5679', '30', {'Sign': 1.0}), ('5679', '7595', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '5679')",0
"[('882', '30', {'Sign': 1.0}), ('882', '7595', {'Sign': 1.0}), ('30', '7595', {'Sign': -1.0})]",X,"('30', '7595', '882')",0
"[('8', '21', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0})]",X,"('30', '8', '21')",1
"[('5', '30', {'Sign': 1.0}), ('5', '8', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0})]",X,"('30', '8', '5')",1
"[('6', '30', {'Sign': 1.0}), ('6', '8', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0})]",X,"('30', '8', '6')",1
"[('7', '30', {'Sign': 1.0}), ('7', '8', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0})]",X,"('30', '8', '7')",1
"[('8', '30', {'Sign': 1.0}), ('8', '7604', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '8', '7604')",0
"[('8', '30', {'Sign': 1.0}), ('8', '32', {'Sign': 1.0}), ('30', '32', {'Sign': 1.0})]",X,"('30', '8', '32')",1
"[('36', '30', {'Sign': 1.0}), ('36', '8', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0})]",X,"('30', '8', '36')",1
"[('8', '30', {'Sign': 1.0}), ('8', '7565', {'Sign': 1.0}), ('30', '7565', {'Sign': -1.0})]",X,"('30', '8', '7565')",0
"[('5342', '30', {'Sign': 1.0}), ('5342', '8', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0})]",X,"('30', '8', '5342')",1
"[('8', '19', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '8', '19')",1
"[('8', '30', {'Sign': 1.0}), ('8', '43', {'Sign': 1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '8', '43')",1
"[('8', '30', {'Sign': 1.0}), ('8', '308', {'Sign': 1.0}), ('30', '308', {'Sign': 1.0})]",X,"('30', '8', '308')",1
"[('8', '30', {'Sign': 1.0}), ('8', '748', {'Sign': 1.0}), ('30', '748', {'Sign': 1.0})]",X,"('30', '8', '748')",1
"[('8', '1691', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0}), ('30', '1691', {'Sign': 1.0})]",X,"('30', '8', '1691')",1
"[('8', '30', {'Sign': 1.0}), ('8', '5679', {'Sign': -1.0}), ('30', '5679', {'Sign': 1.0})]",X,"('30', '8', '5679')",0
"[('8', '136', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0}), ('30', '136', {'Sign': 1.0})]",X,"('30', '8', '136')",1
"[('8', '227', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0}), ('30', '227', {'Sign': 1.0})]",X,"('30', '8', '227')",1
"[('597', '30', {'Sign': 1.0}), ('597', '8', {'Sign': -1.0}), ('8', '30', {'Sign': 1.0})]",X,"('30', '8', '597')",0
"[('8', '266', {'Sign': 1.0}), ('8', '30', {'Sign': 1.0}), ('30', '266', {'Sign': 1.0})]",X,"('30', '8', '266')",1
"[('8', '1346', {'Sign': -1.0}), ('8', '30', {'Sign': 1.0}), ('30', '1346', {'Sign': 1.0})]",X,"('30', '8', '1346')",0
"[('8', '30', {'Sign': 1.0}), ('8', '7380', {'Sign': 1.0}), ('30', '7380', {'Sign': -1.0})]",X,"('30', '8', '7380')",0
"[('8', '30', {'Sign': 1.0}), ('8', '7558', {'Sign': -1.0}), ('30', '7558', {'Sign': -1.0})]",X,"('30', '8', '7558')",1
"[('30', '16', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0}), ('21', '16', {'Sign': 1.0})]",X,"('30', '16', '21')",1
"[('6', '16', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '16', {'Sign': 1.0})]",X,"('30', '16', '6')",1
"[('7', '21', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0})]",X,"('30', '21', '7')",1
"[('5342', '21', {'Sign': 1.0}), ('5342', '30', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0})]",X,"('30', '21', '5342')",1
"[('173', '21', {'Sign': 1.0}), ('173', '30', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0})]",X,"('30', '21', '173')",1
"[('47', '21', {'Sign': 1.0}), ('47', '30', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0})]",X,"('30', '21', '47')",1
"[('30', '197', {'Sign': 1.0}), ('30', '21', {'Sign': 1.0}), ('21', '197', {'Sign': 1.0})]",X,"('30', '21', '197')",1
"[('30', '21', {'Sign': 1.0}), ('30', '748', {'Sign': 1.0}), ('21', '748', {'Sign': 1.0})]",X,"('30', '21', '748')",1
"[('30', '21', {'Sign': 1.0}), ('30', '266', {'Sign': 1.0}), ('21', '266', {'Sign': 1.0})]",X,"('30', '21', '266')",1
"[('5', '30', {'Sign': 1.0}), ('5', '6', {'Sign': 1.0}), ('30', '6', {'Sign': 1.0})]",X,"('30', '5', '6')",1
"[('5', '30', {'Sign': 1.0}), ('5', '32', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0})]",X,"('30', '5', '32')",1
"[('5', '30', {'Sign': 1.0}), ('5', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '5', '36')",1
"[('5', '27', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0}), ('30', '27', {'Sign': 1.0})]",X,"('30', '5', '27')",1
"[('5', '19', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '5', '19')",1
"[('5', '30', {'Sign': 1.0}), ('5', '47', {'Sign': 1.0}), ('30', '47', {'Sign': 1.0})]",X,"('30', '5', '47')",1
"[('5', '30', {'Sign': 1.0}), ('5', '31', {'Sign': 1.0}), ('30', '31', {'Sign': 1.0})]",X,"('30', '5', '31')",1
"[('5', '30', {'Sign': 1.0}), ('5', '43', {'Sign': 1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '5', '43')",1
"[('5', '197', {'Sign': -1.0}), ('5', '30', {'Sign': 1.0}), ('30', '197', {'Sign': 1.0})]",X,"('30', '5', '197')",0
"[('5', '198', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0}), ('30', '198', {'Sign': 1.0})]",X,"('30', '5', '198')",1
"[('5', '245', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0}), ('30', '245', {'Sign': 1.0})]",X,"('30', '5', '245')",1
"[('82', '30', {'Sign': 1.0}), ('82', '5', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0})]",X,"('30', '5', '82')",1
"[('5', '30', {'Sign': 1.0}), ('5', '53', {'Sign': 1.0}), ('30', '53', {'Sign': 1.0})]",X,"('30', '5', '53')",1
"[('5', '30', {'Sign': 1.0}), ('5', '314', {'Sign': -1.0}), ('30', '314', {'Sign': -1.0})]",X,"('30', '5', '314')",1
"[('172', '30', {'Sign': 1.0}), ('172', '5', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0})]",X,"('30', '5', '172')",1
"[('5', '136', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0}), ('30', '136', {'Sign': 1.0})]",X,"('30', '5', '136')",1
"[('597', '30', {'Sign': 1.0}), ('597', '5', {'Sign': 1.0}), ('5', '30', {'Sign': 1.0})]",X,"('30', '5', '597')",1
"[('5', '30', {'Sign': 1.0}), ('5', '7516', {'Sign': -1.0}), ('30', '7516', {'Sign': 1.0})]",X,"('30', '5', '7516')",0
"[('5', '30', {'Sign': 1.0}), ('5', '7380', {'Sign': -1.0}), ('7380', '30', {'Sign': -1.0})]",X,"('30', '5', '7380')",1
"[('6', '30', {'Sign': 1.0}), ('6', '7', {'Sign': 1.0}), ('30', '7', {'Sign': 1.0})]",X,"('30', '6', '7')",1
"[('6', '30', {'Sign': 1.0}), ('6', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '6', '7604')",1
"[('6', '30', {'Sign': 1.0}), ('6', '32', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0})]",X,"('30', '6', '32')",1
"[('6', '30', {'Sign': 1.0}), ('6', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '6', '36')",1
"[('6', '27', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '27', {'Sign': 1.0})]",X,"('30', '6', '27')",1
"[('6', '19', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '6', '19')",1
"[('6', '30', {'Sign': 1.0}), ('6', '47', {'Sign': 1.0}), ('30', '47', {'Sign': 1.0})]",X,"('30', '6', '47')",1
"[('6', '278', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '278', {'Sign': 1.0})]",X,"('30', '6', '278')",1
"[('6', '30', {'Sign': 1.0}), ('6', '31', {'Sign': 1.0}), ('30', '31', {'Sign': 1.0})]",X,"('30', '6', '31')",1
"[('6', '244', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '244', {'Sign': 1.0})]",X,"('30', '6', '244')",1
"[('6', '162', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '162', {'Sign': 1.0})]",X,"('30', '6', '162')",1
"[('6', '30', {'Sign': 1.0}), ('6', '43', {'Sign': 1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '6', '43')",1
"[('188', '30', {'Sign': 1.0}), ('188', '6', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0})]",X,"('30', '6', '188')",1
"[('6', '198', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '198', {'Sign': 1.0})]",X,"('30', '6', '198')",1
"[('6', '207', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('207', '30', {'Sign': 1.0})]",X,"('30', '6', '207')",1
"[('6', '245', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '245', {'Sign': 1.0})]",X,"('30', '6', '245')",1
"[('6', '30', {'Sign': 1.0}), ('6', '53', {'Sign': 1.0}), ('30', '53', {'Sign': 1.0})]",X,"('30', '6', '53')",1
"[('6', '227', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '227', {'Sign': 1.0})]",X,"('30', '6', '227')",1
"[('6', '30', {'Sign': 1.0}), ('6', '750', {'Sign': 1.0}), ('30', '750', {'Sign': 1.0})]",X,"('30', '6', '750')",1
"[('6', '266', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '266', {'Sign': 1.0})]",X,"('30', '6', '266')",1
"[('6', '1346', {'Sign': 1.0}), ('6', '30', {'Sign': 1.0}), ('30', '1346', {'Sign': 1.0})]",X,"('30', '6', '1346')",1
"[('6', '30', {'Sign': 1.0}), ('6', '431', {'Sign': 1.0}), ('30', '431', {'Sign': 1.0})]",X,"('30', '6', '431')",1
"[('7', '30', {'Sign': 1.0}), ('7', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7', '7604')",1
"[('7', '30', {'Sign': 1.0}), ('7', '7600', {'Sign': -1.0}), ('7600', '30', {'Sign': -1.0})]",X,"('30', '7', '7600')",1
"[('7', '30', {'Sign': 1.0}), ('7', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '7', '36')",1
"[('7', '30', {'Sign': 1.0}), ('7', '7565', {'Sign': 1.0}), ('30', '7565', {'Sign': -1.0})]",X,"('30', '7', '7565')",0
"[('7', '27', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '27', {'Sign': 1.0})]",X,"('30', '7', '27')",1
"[('7', '30', {'Sign': 1.0}), ('7', '5342', {'Sign': 1.0}), ('30', '5342', {'Sign': 1.0})]",X,"('30', '7', '5342')",1
"[('7', '19', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '7', '19')",1
"[('7', '173', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '173', {'Sign': 1.0})]",X,"('30', '7', '173')",1
"[('7', '30', {'Sign': 1.0}), ('7', '47', {'Sign': 1.0}), ('30', '47', {'Sign': 1.0})]",X,"('30', '7', '47')",1
"[('7', '30', {'Sign': 1.0}), ('7', '31', {'Sign': 1.0}), ('30', '31', {'Sign': 1.0})]",X,"('30', '7', '31')",1
"[('7', '244', {'Sign': -1.0}), ('7', '30', {'Sign': 1.0}), ('30', '244', {'Sign': 1.0})]",X,"('30', '7', '244')",0
"[('7', '1059', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '1059', {'Sign': 1.0})]",X,"('30', '7', '1059')",1
"[('7', '30', {'Sign': 1.0}), ('7', '43', {'Sign': -1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '7', '43')",0
"[('7', '197', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '197', {'Sign': 1.0})]",X,"('30', '7', '197')",1
"[('7', '30', {'Sign': 1.0}), ('7', '345', {'Sign': 1.0}), ('345', '30', {'Sign': 1.0})]",X,"('30', '7', '345')",1
"[('7536', '30', {'Sign': -1.0}), ('7536', '7', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0})]",X,"('30', '7', '7536')",0
"[('7', '111', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '111', {'Sign': 1.0})]",X,"('30', '7', '111')",1
"[('7', '30', {'Sign': 1.0}), ('7', '748', {'Sign': 1.0}), ('30', '748', {'Sign': 1.0})]",X,"('30', '7', '748')",1
"[('7', '30', {'Sign': 1.0}), ('7', '757', {'Sign': 1.0}), ('30', '757', {'Sign': 1.0})]",X,"('30', '7', '757')",1
"[('7', '30', {'Sign': 1.0}), ('7', '5679', {'Sign': 1.0}), ('5679', '30', {'Sign': 1.0})]",X,"('30', '7', '5679')",1
"[('172', '30', {'Sign': 1.0}), ('172', '7', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0})]",X,"('30', '7', '172')",1
"[('7', '30', {'Sign': 1.0}), ('7', '882', {'Sign': 1.0}), ('30', '882', {'Sign': 1.0})]",X,"('30', '7', '882')",1
"[('7', '30', {'Sign': 1.0}), ('7', '750', {'Sign': 1.0}), ('30', '750', {'Sign': 1.0})]",X,"('30', '7', '750')",1
"[('7', '30', {'Sign': 1.0}), ('7', '7517', {'Sign': 1.0}), ('30', '7517', {'Sign': -1.0})]",X,"('30', '7', '7517')",0
"[('7', '266', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '266', {'Sign': 1.0})]",X,"('30', '7', '266')",1
"[('7', '1346', {'Sign': 1.0}), ('7', '30', {'Sign': 1.0}), ('30', '1346', {'Sign': 1.0})]",X,"('30', '7', '1346')",1
"[('7', '30', {'Sign': 1.0}), ('7', '7516', {'Sign': -1.0}), ('30', '7516', {'Sign': 1.0})]",X,"('30', '7', '7516')",0
"[('7', '30', {'Sign': 1.0}), ('7', '7558', {'Sign': -1.0}), ('30', '7558', {'Sign': -1.0})]",X,"('30', '7', '7558')",1
"[('7600', '30', {'Sign': -1.0}), ('7600', '7604', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7604', '7600')",1
"[('47', '30', {'Sign': 1.0}), ('47', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7604', '47')",1
"[('30', '43', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('7604', '43', {'Sign': -1.0})]",X,"('30', '7604', '43')",1
"[('188', '30', {'Sign': 1.0}), ('188', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7604', '188')",1
"[('30', '198', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('7604', '198', {'Sign': -1.0})]",X,"('30', '7604', '198')",1
"[('228', '30', {'Sign': 1.0}), ('228', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7604', '228')",1
"[('245', '30', {'Sign': 1.0}), ('245', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7604', '245')",1
"[('30', '53', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('53', '7604', {'Sign': 1.0})]",X,"('30', '7604', '53')",0
"[('30', '111', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('7604', '111', {'Sign': -1.0})]",X,"('30', '7604', '111')",1
"[('30', '1691', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('7604', '1691', {'Sign': -1.0})]",X,"('30', '7604', '1691')",1
"[('172', '30', {'Sign': 1.0}), ('172', '7604', {'Sign': -1.0}), ('30', '7604', {'Sign': -1.0})]",X,"('30', '7604', '172')",1
"[('30', '136', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('136', '7604', {'Sign': -1.0})]",X,"('30', '7604', '136')",1
"[('30', '227', {'Sign': 1.0}), ('30', '7604', {'Sign': -1.0}), ('7604', '227', {'Sign': -1.0})]",X,"('30', '7604', '227')",1
"[('5342', '30', {'Sign': 1.0}), ('5342', '7600', {'Sign': -1.0}), ('7600', '30', {'Sign': -1.0})]",X,"('30', '7600', '5342')",1
"[('7600', '30', {'Sign': -1.0}), ('7600', '43', {'Sign': -1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '7600', '43')",1
"[('188', '30', {'Sign': 1.0}), ('188', '7600', {'Sign': -1.0}), ('7600', '30', {'Sign': -1.0})]",X,"('30', '7600', '188')",1
"[('245', '30', {'Sign': 1.0}), ('245', '7600', {'Sign': -1.0}), ('7600', '30', {'Sign': -1.0})]",X,"('30', '7600', '245')",1
"[('7600', '1691', {'Sign': -1.0}), ('7600', '30', {'Sign': -1.0}), ('30', '1691', {'Sign': 1.0})]",X,"('30', '7600', '1691')",1
"[('30', '1517', {'Sign': 1.0}), ('30', '43', {'Sign': 1.0}), ('1517', '43', {'Sign': 1.0})]",X,"('30', '1517', '43')",1
"[('36', '30', {'Sign': 1.0}), ('36', '32', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0})]",X,"('30', '32', '36')",1
"[('32', '19', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '32', '19')",1
"[('173', '30', {'Sign': 1.0}), ('173', '32', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0})]",X,"('30', '32', '173')",1
"[('32', '30', {'Sign': 1.0}), ('32', '43', {'Sign': 1.0}), ('30', '43', {'Sign': 1.0})]",X,"('30', '32', '43')",1
"[('245', '30', {'Sign': 1.0}), ('245', '32', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0})]",X,"('30', '32', '245')",1
"[('32', '136', {'Sign': 1.0}), ('32', '30', {'Sign': 1.0}), ('30', '136', {'Sign': 1.0})]",X,"('30', '32', '136')",1
"[('36', '27', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0}), ('30', '27', {'Sign': 1.0})]",X,"('30', '36', '27')",1
"[('36', '19', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0}), ('30', '19', {'Sign': 1.0})]",X,"('30', '36', '19')",1
"[('47', '30', {'Sign': 1.0}), ('47', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '36', '47')",1
"[('36', '30', {'Sign': 1.0}), ('36', '31', {'Sign': 1.0}), ('30', '31', {'Sign': 1.0})]",X,"('30', '36', '31')",1
"[('36', '197', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0}), ('30', '197', {'Sign': 1.0})]",X,"('30', '36', '197')",1
"[('207', '30', {'Sign': 1.0}), ('207', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '36', '207')",1
"[('82', '30', {'Sign': 1.0}), ('82', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '36', '82')",1
"[('172', '30', {'Sign': 1.0}), ('172', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '36', '172')",1
"[('1184', '30', {'Sign': 1.0}), ('1184', '36', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0})]",X,"('30', '36', '1184')",1
"[('36', '136', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0}), ('30', '136', {'Sign': 1.0})]",X,"('30', '36', '136')",1
"[('36', '227', {'Sign': 1.0}), ('36', '30', {'Sign': 1.0}), ('30', '227', {'Sign': 1.0})]",X,"('30', '36', '227')",1
"[('36', '30', {'Sign': 1.0}), ('36', '572', {'Sign': 1.0}), ('30', '572', {'Sign': 1.0})]",X,"('30', '36', '572')",1
"[('5342', '30', {'Sign': 1.0}), ('5342', '7565', {'Sign': -1.0}), ('30', '7565', {'Sign': -1.0})]",X,"('30', '7565', '5342')",1
"[('30', '278', {'Sign': 1.0}), ('30', '7565', {'Sign': -1.0}), ('278', '7565', {'Sign': -1.0})]",X,"('30', '7565', '278')",1
"[('7536', '30', {'Sign': -1.0}), ('7536', '7565', {'Sign': 1.0}), ('30', '7565', {'Sign': -1.0})]",X,"('30', '7565', '7536')",1
